lake_comid,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea
6776189,0.974490484,31079.39854,2.276639983,0.974490484,4,31892.9763841
7699324,0,0,0,0.45,13,6092.13795412
7699326,0.616716487,6267.167439,1.361729341,0.616716487,4,10162.1554491
7699328,0.369510772,3127.5945,0.680806227,0.369510772,4,8464.14125985
7699330,1.803304945,156966.1885,3.695351157,1.803304945,4,87043.6141971
7699338,1.024820519,40040.74551,2.442179752,1.024820519,4,39070.970030900004
7699340,2.255070938,935810.7984,5.921903198,2.255070938,4,414980.637717
7699346,0.807897522,82889.10207,1.673950775,0.807897522,4,102598.531111
7699348,1.01518931,22672.35672,2.276833505,1.01518931,4,22333.1365278
7699352,1.399046014,106422.2424,3.0365776,1.399046014,4,76067.7003674
7699360,0,0,0,0.45,13,4512.21217033
7699366,-9998,-9998,-9998,-9998,0,-9998
7699368,1.083267984,28097.95736,1.539159678,1.083267984,4,25938.1440975
7699370,0,0,0,0.45,13,3228.25232654
7699374,1.014990694,16507.42935,2.243965496,1.014990694,4,16263.6255308
7699382,0,0,0,0.45,13,6488.34652189
7699384,1.740099944,188701.9892,3.385586365,1.740099944,4,108443.185491
7699390,1.261107655,41090.24622,2.704181105,1.261107655,4,32582.6652674
6776191,4.38487988,550552.2354,9.996562764,4.38487988,4,125556.956252
6776193,2.250195841,106306.4359,4.737493053,2.250195841,4,47243.1981772
6776195,1.251110584,40006.36859,3.194332632,1.251110584,4,31976.6791668
6776197,1.40944884,29477.8,3.224690688,1.40944884,4,20914.4154638
6776205,2.726830273,93659.15196,4.862657466,2.726830273,4,34347.2710149
6776207,2.529620104,636301.1526,6.593739941,2.529620104,4,251540.199867
6776209,0.888782767,59543.97204,1.82643104,0.888782767,4,66994.9684104
6776213,4.238485682,1100269.191,10.72749751,4.238485682,4,259590.153881
6776219,7.568221224,6814824.094,17.6745507,7.568221224,4,900452.555054
6776221,2.733662282,273707.2252,6.291642877,2.733662282,4,100124.733624
6776223,2.554697173,292738.7189,5.893062068,2.554697173,4,114588.43037
6776229,1.850244741,65156.33764,4.663877913,1.850244741,4,35214.9861875
9328360,2.828470724,83756.40232,6.668753394,2.828470724,4,29611.9052323
9328368,4.092915966,836170.0176,9.656436671,4.092915966,4,204296.878953
9328376,4.25849265,1378633.909,10.76061859,4.25849265,4,323737.539141
9328378,5.839931348,1628063.468,13.68759471,5.839931348,4,278781.282447
9328380,2.209617401,92496.76324,4.413864808,2.209617401,4,41860.9886434
9328382,2.511778518,126213.8979,6.268439954,2.511778518,4,50248.8110429
9328384,2.425867536,293674.9185,5.144485016,2.425867536,4,121059.757038
9328392,5.395208531,1703590.692,14.70084859,5.395208531,4,315759.962088
9328432,2.428608148,153641.1301,4.550789232,2.428608148,4,63263.0509813
9328434,6.286046736,3830309.46,14.96857927,6.286046736,4,609335.141888
9328436,2.682031925,111619.2984,5.331886615,2.682031925,4,41617.4516873
9328438,1.705846188,116169.1271,2.787196561,1.705846188,4,68100.5832048
9328444,2.642479485,500820.3371,6.594784329,2.642479485,4,189526.665219
9328450,3.301743619,388741.5086,6.55707161,3.301743619,4,117738.240414
9328452,1.64239541,62468.67654,4.104522338,1.64239541,4,38035.0976357
9328454,0.705024832,23356.12776,1.587894594,0.705024832,4,33128.0875671
9328470,4.214357195,304609.9259,7.331719952,4.214357195,4,72279.096777
9328474,1.025958921,20183.41983,2.477195904,1.025958921,4,19672.7363039
9328476,2.885830774,236287.1424,5.505417612,2.885830774,4,81878.3688342
9328478,1.505869807,61338.73295,4.042756524,1.505869807,4,40733.0816656
9328482,1.925432198,53783.8067,4.444473217,1.925432198,4,27933.3730069
9328484,1.574104666,59636.02386,3.460863486,1.574104666,4,37885.6698181
9328488,3.94040344,692781.6417,8.103026306,3.94040344,4,175814.90572
9328492,3.146117959,280093.3487,7.082328848,3.146117959,4,89028.2398944
9328500,0.214167166,5253.416849,0.512768022,0.214167166,4,24529.5144859
9328502,4.770837291,1348759.303,11.1672139,4.770837291,4,282709.141641
9328504,0,7e-11,0,0.02,2,25474.0279854
9328508,2.398004763,99882.98687,5.880532638,2.398004763,4,41652.5455394
9328516,1.638737565,99687.96279,4.465260778,1.638737565,4,60832.172105
9328518,0.881001957,132574.6296,1.744004782,0.881001957,4,150481.659959
9328522,2.072324778,80522.20242,5.454398425,2.072324778,4,38855.9710257
9328524,1.92668165,132784.1886,4.464542192,1.92668165,4,68918.592721
9328526,1.880797041,120854.2319,4.638852137,1.880797041,4,64256.9278873
9328530,1.544908272,37651.16073,3.684725494,1.544908272,4,24371.1295217
9328550,0.444436967,11009.0017,1.004696745,0.444436967,4,24770.6719755
9328552,0.906508252,24965.60997,2.129797809,0.906508252,4,27540.4130149
9328564,1.151265827,25425.73618,2.606717088,1.151265827,4,22085.0245823
9328576,3.527811831,475007.8779,8.025286759,3.527811831,4,134646.599216
9328598,0.118513369,3868.766359,0.273318112,0.118513369,4,32644.1284345
6779187,0.506137212,35507.98787,1.03982533,0.506137212,4,70154.8755646
6779215,0.469553887,7491.64146,0.965801258,0.469553887,4,15954.804591
6779251,4.408115009,325042.8455,10.43560363,4.408115009,4,73737.3844802
22222775,0.592876985,7431.638452,1.220307282,0.592876985,4,12534.8649109
6779285,2.339138245,527340.8388,5.31529698,2.339138245,4,225442.337259
6779295,5.855203614,1952793.956,15.15256096,5.855203614,4,333514.2715
6779297,3.655448909,1342679.519,8.685244252,3.655448909,4,367309.075134
22222791,1.13200454,69657.49384,1.930818486,1.13200454,4,61534.6386564
6779339,1.22028576,228240.1838,2.989937848,1.22028576,4,187038.311892
6779355,2.119808725,83652.29988,5.215041454,2.119808725,4,39462.1963907
6779369,1.024088196,87790.43841,2.12596206,1.024088196,4,85725.4327638
22222845,0.758597465,31061.50954,1.761897171,0.758597465,4,40945.9641804
22222849,1.05988681,35278.64468,2.577907536,1.05988681,4,33285.2862736
6779377,4.540886672,1180249.555,11.429227,4.540886672,4,259916.109977
6779387,1.432858296,33378.53058,2.952971487,1.432858296,4,23295.0708279
22222869,1.92611128,46772.01416,4.515445514,1.92611128,4,24283.1274678
4593701,4.981176165,1119773.875,12.33022319,4.981176165,4,224801.088657
4593729,0.841414736,12726.19828,1.720909698,0.841414736,4,15124.7608355
4593731,0.253136905,4683.689321,0.504825415,0.253136905,4,18502.5951081
4593783,3.533199801,1408267.203,7.941574232,3.533199801,4,398581.248717
4593811,3.836562125,50124.27327,8.098080442,3.836562125,4,13064.8975761
4594507,9.869963751,135522882.3,29.79014697,9.869963751,4,8595881.32384
4594861,7.636128268,1443965.625,16.15826507,7.636128268,4,189096.574933
4594867,2.928362169,111567.113,6.694577115,2.928362169,4,38098.8077897
4594873,0.897909303,13173.10384,1.76860378,0.897909303,4,14670.8667443
4594881,4.773015868,931272.6985,12.16128664,4.773015868,4,195112.009603
4594885,0.325794977,3078.755791,0.696882045,0.325794977,4,9449.97427839
6082905,1.130028941,84446.19463,2.438768846,1.130028941,4,74729.2236549
6082907,0.711943358,11028.5086,1.609488242,0.711943358,4,15490.7132841
6082909,0.574137147,18983.31525,1.442407117,0.574137147,4,33064.0806245
6082915,0.41731628,9032.065547,0.947446916,0.41731628,4,21643.2108334
6082917,1.677487567,41197.63215,4.158217919,1.677487567,4,24559.1253828
6082921,0.640738978,5610.612943,1.382983723,0.640738978,4,8756.47226346
6082925,0.848055754,46893.22651,1.837542317,0.848055754,4,55294.9708502
6109927,5.721928208,982828.1518,12.5201169,5.721928208,4,171765.202503
6109953,0,0,0,0.45,13,3188.10994547
6109955,3.766116793,148754.399,6.563704234,3.766116793,4,39498.0636718
7689543,0.478644854,7128.553008,0.985133589,0.478644854,4,14893.2001892
7689547,0.411896547,3942.051192,0.80908477,0.411896547,4,9570.49496157
7689557,0.555669857,9153.188407,1.125897713,0.555669857,4,16472.3487395
7689589,1.260223512,32965.96552,3.269009913,1.260223512,4,26158.8229933
7689593,0.658627226,10206.91297,1.317104116,0.658627226,4,15497.2503608
7689605,0.409090717,8802.533159,0.758901108,0.409090717,4,21517.3198219
7689621,1.336352693,16096.99855,2.485148313,1.336352693,4,12045.467267
7689635,1.365050513,53308.96312,3.190716504,1.365050513,4,39052.7358822
7689639,2.377565195,108170.5396,3.885991643,2.377565195,4,45496.3437453
7689657,2.840504848,206889.8064,7.757457188,2.840504848,4,72835.6041143
7689673,0.5372022,15366.15435,1.403211614,0.5372022,4,28604.0375967
7689729,1.06148203,20929.90965,2.102508739,1.06148203,4,19717.6194114
7689777,1.237193073,14153.5324,2.657758987,1.237193073,4,11440.0328369
7689781,0.884972983,35233.2134,2.295370211,0.884972983,4,39812.7535102
7689809,1.41360673,35912.50297,3.258469746,1.41360673,4,25404.8898059
6779619,0.062080539,1434.428092,0.141326743,0.062080539,4,23105.9189788
7699760,-9998,-9998,-9998,-9998,0,-9998
7699820,0.693287217,27332.89521,1.724863703,0.693287217,4,39425.0673607
7699822,0,0,0,0.45,13,5984.3304384
6777275,7.294945713,2354878.635,18.66654498,7.294945713,4,322809.62261
9328408,4.988288718,3392042.497,13.3224112,4.988288718,4,680001.207458
7686999,0.599044854,89677.34221,1.333522402,0.599044854,4,149700.551847
7687939,2.108223669,226383.7671,4.491295936,2.108223669,4,107381.290247
6776143,1.681614435,119882.2818,3.905986276,1.681614435,4,71289.9918579
6776149,1.25632303,24849.34664,3.018586254,1.25632303,4,19779.4227604
6776187,2.388211529,209030.7126,5.139808338,2.388211529,4,87526.0463777
6776199,0.315339287,13256.83696,0.799052418,0.315339287,4,42039.9199083
6776227,5.38087335,3738374.025,12.76068299,5.38087335,4,694752.201961
9328512,1.800092296,44912.55154,4.363428284,1.800092296,4,24950.1385756
9328514,2.440659072,1161527.628,5.865919824,2.440659072,4,475907.352759
9328572,1.413661865,72740.26955,2.941483408,1.413661865,4,51455.2955616
9328578,2.235194142,124985.2306,5.128547677,2.235194142,4,55916.9383379
7689059,2.266759313,611600.7171,5.743105998,2.266759313,4,269812.821462
7689257,0.098452268,3057.617681,0.243260147,0.098452268,4,31056.848808
7689271,0.764570247,15514.1235,1.868560928,0.764570247,4,20291.2923544
4570355,8.107349643,2524546.804,18.4304432,8.107349643,4,311389.901523
4570467,1.499459355,143729.4388,3.161949352,1.499459355,4,95854.1846521
4570481,1.174948027,98553.32146,2.564661202,1.174948027,4,83878.8986372
4570491,2.251503588,71555.20533,5.335104091,2.251503588,4,31781.073707
4570883,1.918429412,42560.05556,4.939761203,1.918429412,4,22184.8440942
4570897,1.819463358,22441.75779,3.989340229,1.819463358,4,12334.2687701
4570903,0.929954038,7735.371592,2.019842675,0.929954038,4,8318.01297804
4570947,3.701563204,330003.7445,6.979152137,3.701563204,4,89152.5483899
4571041,4.358174192,1037559.318,10.53830615,4.358174192,4,238072.015386
4571047,2.433073879,167607.9817,5.277698619,2.433073879,4,68887.3385686
6082967,2.036194681,60151.51286,2.613900827,2.036194681,4,29541.1475525
6082981,0.426169686,7423.504415,0.895036973,0.426169686,4,17419.1286155
6082985,0,0,0,0.45,13,7491.13060245
6082995,3.595456869,306955.5389,6.787708754,3.595456869,4,85373.1683071
4571329,10.41592208,6096227.599,24.44275885,10.41592208,4,585279.664198
7699466,-9998,-9998,-9998,-9998,0,-9998
7699474,1.156930583,33583.38405,2.765799446,1.156930583,4,29028.0112717
7699476,0.518630793,15898.35149,1.171828883,0.518630793,4,30654.4378376
7699638,2.188795327,252735.0941,4.350347395,2.188795327,4,115467.654652
7699672,-9998,-9998,-9998,-9998,0,-9998
7699682,1.150843527,87261.17464,2.173255005,1.150843527,4,75823.6603522
7701516,2.593241139,117143.9672,6.621486196,2.593241139,4,45172.7957267
7701556,3.012820726,232557.6248,6.470264421,3.012820726,4,77189.3295687
7701572,1.074430909,18693.70571,2.238056937,1.074430909,4,17398.7057939
7701676,1.763291659,195499.7767,3.729039848,1.763291659,4,110872.058197
7701698,1.442555576,108219.7615,2.421745253,1.442555576,4,75019.481337
7701718,-9998,-9998,-9998,-9998,0,-9998
7701726,2.533671877,455088.631,5.055089182,2.533671877,4,179616.170279
7701736,-9998,-9998,-9998,-9998,0,-9998
7701756,0.462913573,17112.39419,1.021796813,0.462913573,4,36966.7053526
7701782,1.259792174,62368.29273,3.109842008,1.259792174,4,49506.8215676
7701830,-9998,-9998,-9998,-9998,0,-9998
6082709,3.021576895,285452.761,7.256606116,3.021576895,4,94471.4751565
6089279,2.297516265,44839.15127,5.534388311,2.297516265,4,19516.3577417
6089285,0.858426954,40263.56506,2.109370599,0.858426954,4,46903.8857728
6779409,1.203291355,311774.6749,2.502584466,1.203291355,4,259101.585516
6779411,0.590915296,27649.06599,1.210574155,0.590915296,4,46790.2339051
22222889,0.215971773,7084.288279,0.505870674,0.215971773,4,32801.9173646
22222893,1.516713327,22258.38251,3.558705006,1.516713327,4,14675.4064142
7688711,2.103080947,82057.58282,6.30644848,2.103080947,4,39017.7885263
7688717,3.777929001,820567.1556,10.13788622,3.777929001,4,217200.276142
7688735,0.422852025,9274.647958,0.875107925,0.422852025,4,21933.550702
7688743,1.490322094,32238.27574,2.867391852,1.490322094,4,21631.7426415
7688745,0.257522224,8004.259443,0.503104139,0.257522224,4,31081.8205509
7688747,0.387766012,19638.55848,0.958964708,0.387766012,4,50645.389886
7688771,1.483640069,124048.2662,4.213705391,1.483640069,4,83610.7430641
7688785,1.404143457,87304.33912,2.289622904,1.404143457,4,62176.254991
7688787,0.233902338,13925.42539,0.629406945,0.233902338,4,59535.1940344
7688807,1.361690828,61439.4076,3.748323609,1.361690828,4,45119.9437539
7688823,0.915586515,38249.29844,1.570333411,0.915586515,4,41775.7223614
7688829,1.13200454,0,0,1.13200454,3,2305872.37309
7688861,0.989912562,18941.2103,2.231276626,0.989912562,4,19134.2224935
7688863,0.645311395,16474.18263,1.609245895,0.645311395,4,25529.0445935
7688873,0.148861725,2662.443711,0.340701878,0.148861725,4,17885.3558712
22222917,1.032250846,14852.26363,2.418554406,1.032250846,4,14388.2304367
7688883,2.254822391,175823.3489,4.627024547,2.254822391,4,77976.619283000007
22222935,0.460700203,6068.929102,1.034137213,0.460700203,4,13173.2751415
22222941,0.940557652,22265.09779,2.127819496,0.940557652,4,23672.2303454
7688913,1.601379801,173547.9385,3.689467168,1.601379801,4,108373.995347
9342431,3.030344691,218952.4058,6.725745691,3.030344691,4,72253.304705
9342451,2.116134039,255615.314,4.783210445,2.116134039,4,120793.542531
9342463,2.041695111,2223847.271,5.706649226,2.041695111,4,1089216.14672
7688005,3.660497632,696968.7429,8.740785187,3.660497632,4,190402.736642
6776055,3.665527639,1165162.703,9.364411922,3.665527639,4,317870.402274
6776151,1.033281194,40830.61553,2.424981703,1.033281194,4,39515.494066
9328486,0.727169154,18612.76671,1.678684009,0.727169154,4,25596.2076106
9328538,1.057077824,70377.84889,2.586448484,1.057077824,4,66577.7342153
6779319,0.739884777,17618.24617,1.595383157,0.739884777,4,23812.1482141
6779325,0.04019844,2486.299732,0.093451697,0.04019844,4,61850.6472552
6779397,0.169866665,8427.773313,0.353899179,0.169866665,4,49614.0379952
7688709,0.902579336,22663.12053,1.987337102,0.902579336,4,25109.2770262
7688719,0.559827829,4786.26923,1.028301709,0.559827829,4,8549.54091617
7688741,1.11314833,78201.00266,2.289419169,1.11314833,4,70252.0876847
7688903,0.516649391,14643.69294,1.089355568,0.516649391,4,28343.5806631
7688919,0.887079352,15381.63841,1.748043429,0.887079352,4,17339.6388467
22222989,0,0,0,0.45,13,7658.48809863
7689329,0.506105612,36437.31473,1.05419949,0.506105612,4,71995.4747978
7689405,3.641440241,534052.9567,7.327094067,3.641440241,4,146659.803473
7689449,1.254115576,87359.55032,2.194335913,1.254115576,4,69658.29254
7697690,0.556361871,18660.28124,1.079241118,0.556361871,4,33539.8321559
7697724,0.118337302,1972.518633,0.26760468,0.118337302,4,16668.6044356
7697882,0.375858584,5801.074575,0.7670801,0.375858584,4,15434.2074611
22223265,4.044657071,414684.1848,8.120658745,4.044657071,4,102526.404806
4574029,2.910901309,39898.66651,7.01017299,2.910901309,4,13706.6337246
7689475,4.74393271,394312.2981,10.23921443,4.74393271,4,83119.2663934
7689485,1.239102415,44949.92685,2.96670782,1.239102415,4,36276.1992704
7689513,0.150228191,2566.640986,0.326244652,0.150228191,4,17084.9508477
7697686,0.774300975,27431.0767,0.966295625,0.774300975,4,35426.8904366
7697688,0.27579352,5136.793426,0.526602064,0.27579352,4,18625.5034331
7697694,0.964116449,24085.22001,2.186481333,0.964116449,4,24981.64538
7697696,0.531996641,31403.27629,0.907846449,0.531996641,4,59029.0952588
7697700,1.68727176,1076698.688,4.184388585,1.68727176,4,638130.005845
7697708,0.535102315,7486.364582,1.0436884,0.535102315,4,13990.5316656
7697766,0.561548481,9766.226587,1.035309913,0.561548481,4,17391.6019824
7697774,1.278419617,12454.82672,2.756242521,1.278419617,4,9742.36778615
7701624,1.460536765,142737.4251,3.201245047,1.460536765,4,97729.426244
7701626,-9998,-9998,-9998,-9998,0,-9998
7701628,1.594098611,34409.87525,1.873230399,1.594098611,4,21585.7987223
7701630,2.854783426,278408.721,6.863206008,2.854783426,4,97523.6203207
7701654,2.784473913,728429.0002,6.562153692,2.784473913,4,261603.853421
7701660,1.302552887,56471.74471,2.894476411,1.302552887,4,43354.6619866
7701662,1.056711727,23708.96072,2.522883017,1.056711727,4,22436.5467553
7701670,1.148242917,15807.15884,2.737065576,1.148242917,4,13766.3905624
7701688,-9998,-9998,-9998,-9998,0,-9998
7701690,0.811493591,11109.32833,1.509635715,0.811493591,4,13689.9764559
7701692,3.599843373,1041344.167,8.241446767,3.599843373,4,289274.838253
7701696,1.769976023,51431.77363,4.225474025,1.769976023,4,29057.8926102
7701700,0.637832578,17468.59708,1.389834746,0.637832578,4,27387.4321111
7701708,0.885377099,33465.36317,2.218215042,0.885377099,4,37797.8706841
7701710,2.663937352,2865669.213,7.979236454,2.663937352,4,1075726.94926
7701714,-9998,-9998,-9998,-9998,0,-9998
7701716,-9998,-9998,-9998,-9998,0,-9998
7701720,1.932116927,65765.50462,3.43760885,1.932116927,4,34038.0592208
7701724,0.954371979,37982.7917,1.916794133,0.954371979,4,39798.7246699
7701728,-9998,-9998,-9998,-9998,0,-9998
7701732,1.659436988,328082.6349,4.46466426,1.659436988,4,197707.217027
7701734,1.142053938,61433.63004,1.953765786,1.142053938,4,53792.2293388
7701738,1.303538466,60860.66063,2.831631675,1.303538466,4,46688.8130668
7699696,1.341736928,67669.436060000007,2.729204155,1.341736928,4,50434.2011584
7699698,-9998,-9998,-9998,-9998,0,-9998
7699708,1.839648421,1028225.879,5.165995317,1.839648421,4,558925.207052
7699712,0,0,0,0.45,13,6163.56803361
7699716,5.763534318,1638851.398,13.96813304,5.763534318,4,284348.351799
7699724,1.885177229,78021.57221,3.475889512,1.885177229,4,41386.8706104
7700644,0.285776192,7617.160424,0.618061919,0.285776192,4,26654.2875431
7701500,1.296820831,34291.9883,3.165058436,1.296820831,4,26443.1144466
7701510,0.559606564,10851.67922,1.184515369,0.559606564,4,19391.6224108
7701522,1.604710938,131804.9099,2.96424489,1.604710938,4,82136.2699207
7701526,0.953925236,15408.57214,1.987399899,0.953925236,4,16152.8108296
7701530,1.223876293,52533.66114,2.882650489,1.223876293,4,42923.9921441
7701540,0.808482624,29968.05031,1.90428778,0.808482624,4,37067.0267029
7701552,2.608239955,273281.513,5.708401168,2.608239955,4,104776.244393
7701560,0.824255875,56157.32558,1.575102982,0.824255875,4,68130.9321337
7701562,2.872292949,98028.54663,4.864819451,2.872292949,4,34129.0122408
7701570,0.850598966,8465.834088,1.783355991,0.850598966,4,9952.7923292
7701590,-9998,-9998,-9998,-9998,0,-9998
7701596,0.510755473,9966.7459030000009,1.155084856,0.510755473,4,19513.7319855
7701602,3.921655376,1180834.13,9.618415625,3.921655376,4,301106.015211
7701606,1.604985804,57918.899770000004,2.664202006,1.604985804,4,36086.8746745
7701610,0.843533609,20611.63934,1.720739429,0.843533609,4,24434.8754053
10294242,1.641030513,74994.36654,2.888653109,1.641030513,4,45699.5556034
10294246,1.637946347,70777.25022,2.76824477,1.637946347,4,43210.9497033
10294248,3.699481174,286693.3293,7.40566074,3.699481174,4,77495.5342227
10294252,4.322618426,1104479.184,10.44947453,4.322618426,4,255511.6143
10294258,2.8961213,451198.7576,6.474447224,2.8961213,4,155794.152948
10295446,0.147372944,4425.535356,0.296695573,0.147372944,4,30029.4936022
10295458,3.047586685,251191.3027,6.656447768,3.047586685,4,82423.0329415
10295586,4.327272918,303705.9499,9.39262794,4.327272918,4,70184.1289157
10295590,2.424089684,359365.2856,5.290152483,2.424089684,4,148247.519517
10295594,0.470632434,16774.4071,1.065735231,0.470632434,4,35642.2616793
10295596,1.66545006,113203.61,3.640296395,1.66545006,4,67971.779984
22222749,2.332203198,344435.5056,4.958726155,2.332203198,4,147686.74014
22220633,1.439488152,20187.99568,3.367895842,1.439488152,4,14024.4299848
22220671,0.31069171,48407.58339,0.667366095,0.31069171,4,155805.760487
22289467,2.016992727,130342.1619,4.172525243,2.016992727,4,64622.0378876
4570327,5.596037574,2290952.975,14.20122267,5.596037574,4,409388.409601
4570341,1.474342387,89853.17709,2.742658352,1.474342387,4,60944.5900932
10103466,1.90108973,81219.43111,3.259166514,1.90108973,4,42722.564159
10294152,3.05626897,333073.9402,7.544468457,3.05626897,4,108980.573401
10294204,0.080401104,1429.028737,0.193659926,0.080401104,4,17773.7471888
10295428,4.274823141,291182.3393,8.519046057,4.274823141,4,68115.6464578
4571031,5.166649246,396480.7969,12.1991222,5.166649246,4,76738.4434757
6088509,0,0,0,0.45,13,2209.23349339
9326674,3.117499912,637952.8566,7.794018708,3.117499912,4,204636.038147
9326688,7.772645639,10036495.62,21.22127876,7.772645639,4,1291258.52484
9326696,1.635518172,22320.80445,3.103765071,1.635518172,4,13647.539846
4592707,2.887201462,146827.6887,5.994667021,2.887201462,4,50854.6591499
4592745,0.021068302,383.943625,0.050855909,0.021068302,4,18223.752677
4593497,0.878689091,21695.32784,1.756871133,0.878689091,4,24690.5621682
4593525,6.356384798,3193164.399,17.50544566,6.356384798,4,502355.3141
4593621,0.768761467,15189.35232,1.65119488,0.768761467,4,19758.2131332
4593655,1.183715468,23723.87977,2.596938331,1.183715468,4,20041.8780606
4593713,3.128071669,423005.7102,7.28299215,3.128071669,4,135228.902203
4593719,2.555408104,236074.9692,5.826280067,2.555408104,4,92382.492976
4594879,4.655550674,324124.1859,9.618027227,4.655550674,4,69621.0247505
6082911,2.625038115,112981.3236,6.283903926,2.625038115,4,43039.8736779
166174656,16.79421907,1602888699,76.15420053,16.79421907,4,95442884.9589
166174655,1.302071556,221692.3612,2.824377699,1.302071556,4,170261.269401
166174671,2.539304178,4568694.847,8.357360032,2.539304178,4,1799191.6614
166174730,19.72078334,101039022.4,56.02249671,19.72078334,4,5123480.43668
166174729,0.539046218,20837.75208,1.000008974,0.539046218,4,38656.7073202
166174746,12.63432681,10139548.89,32.22855935,12.63432681,4,802539.668558
166174745,3.197879009,527191.7252,7.121104229,3.197879009,4,164856.671235
166174744,15.6261567,139375492.9,57.73134707,15.6261567,4,8919371.23988
9328420,14.7493956,242674467.2,50.53049559,14.7493956,4,16453180.6552
22287523,2.271098249,1163993.341,6.201211561,2.271098249,4,512524.525254
9326080,4.052933882,1289895.273,9.420740699,4.052933882,4,318262.11009
9326684,2.854860982,444521.1123,6.558676306,2.854860982,4,155706.732566
9328364,1.988831963,451636.4757,4.384586874,1.988831963,4,227086.277708
9342423,1.731462,401336.1822,4.012117789,1.731462,4,231790.341715
4573533,4.003124082,6238203.896,10.03093441,4.003124082,4,1558333.91625
166196109,8.288333703,50281926.07,27.8864491,8.288333703,4,6066590.49209
9328386,8.433817509,4556895.6,20.25313823,8.433817509,4,540312.346394
4574067,8.804610959,16072706.17,27.22194528,8.804610959,4,1825487.43435
9325892,2.541781776,83167.55186,6.364582985,2.541781776,4,32720.1718822
6106855,6.227139372,1008345.067,14.60242973,6.227139372,4,161927.591486
4594887,3.681458382,349400.016,7.743050179,3.681458382,4,94908.0484848
7688925,0.324608893,10757.03465,0.562326292,0.324608893,4,33138.4549036
7688927,0.702944198,30417.58219,1.758290742,0.702944198,4,43271.6948146
7688929,0.696985465,21083.86771,1.278417535,0.696985465,4,30250.0792948
7688937,1.687936412,41975.8779,4.105843346,1.687936412,4,24868.1661775
7688941,0.784418306,36954.07163,2.014044748,0.784418306,4,47110.1647981
7688943,0.530682937,7396.804324,1.006200789,0.530682937,4,13938.2664143
7688945,1.334289837,176441.0376,2.854375867,1.334289837,4,132235.919764
7688961,1.787584744,447979.9722,4.000537567,1.787584744,4,250606.274328
7688971,1.288702584,191042.7849,3.205086576,1.288702584,4,148244.274429
7688975,0.69692462,37191.10706,1.50171705,0.69692462,4,53364.5963296
7688995,0.350693871,4471.245983,0.770016808,0.350693871,4,12749.7116096
7688999,0.321788608,3441.1056830000002,0.681117901,0.321788608,4,10693.6808298
7689001,0.66742235,9045.807294,1.516595584,0.66742235,4,13553.3460364
22222997,0.586678104,19590.39524,1.445160178,0.586678104,4,33392.0691793
7689015,0.6647425,6384.929532,1.461694718,0.6647425,4,9605.11324722
7689019,0.690199917,10260.34192,1.404504749,0.690199917,4,14865.7476209
7689027,0.9677936,11517.94798,2.152998433,0.9677936,4,11901.2460098
7689031,0,0,0,0.45,13,5493.04668879
7689037,2.410341819,312344.8841,5.555736996,2.410341819,4,129585.320539
7689039,0.791220695,15788.91161,1.859827471,0.791220695,4,19955.1379178
7689043,0.376278544,6042.761968,0.86459061,0.376278544,4,16059.2786391
7689057,2.488322165,1849923.15,6.316192441,2.488322165,4,743441.978284
22223033,1.463777378,21792.25259,2.808690184,1.463777378,4,14887.6836008
7689071,0.793001808,6686.792954,1.771787867,0.793001808,4,8432.25359569
7689083,1.310347611,27340.85379,2.762672498,1.310347611,4,20865.3436325
7689085,0.731498282,6489.602945,1.448851673,0.731498282,4,8871.6585736
7689087,4.206985739,1092710.981,10.21983519,4.206985739,4,259737.295621
7689093,0.922849882,14841.1419,1.950548958,0.922849882,4,16081.8560573
7689095,0,0,0,0.45,13,7125.35585553
7689101,1.998187654,200836.4675,4.261629701,1.998187654,4,100509.303471
7689105,1.172882877,104371.7384,2.866094042,1.172882877,4,88987.3461303
7689113,0.49070244,16539.59151,1.224358358,0.49070244,4,33705.9527261
7689115,1.544399971,87118.44187,3.314620657,1.544399971,4,56409.2124414
7689119,0.459265161,12173.42534,1.141913741,0.459265161,4,26506.3189661
7689131,1.627105927,186576.5619,3.497549508,1.627105927,4,114667.706911
7689139,1.138498885,11362.5088,1.944360999,1.138498885,4,9980.26236695
7689143,3.254705097,1948572.718,9.729871563,3.254705097,4,598694.084385
7689157,1.029354959,9822.779577,2.357711977,1.029354959,4,9542.6542867700009
7689159,2.631546577,351928.631,5.414004679,2.631546577,4,133734.540074
7689171,0.213785006,2048.811521,0.416650444,0.213785006,4,9583.51410886
7689173,4.471404563,5659176.889,12.07893042,4.471404563,4,1265637.36711
7689181,1.287254265,38491.28376,2.932463954,1.287254265,4,29901.8781982
7689195,4.256972976,4663242.369,11.59545829,4.256972976,4,1095436.22206
7689197,0.270787964,3827.773195,0.574367744,0.270787964,4,14135.6810699
7689203,0.863721491,12491.44504,1.588855186,0.863721491,4,14462.3640635
7689209,0.517064024,15260.77488,1.218786579,0.517064024,4,29514.2987738
7689211,0.683976091,5697.135185,1.253473148,0.683976091,4,8329.43597244
7689213,1.126346852,14299.29752,2.115428907,1.126346852,4,12695.2869034
7689225,1.557059249,210462.8965,3.47983127,1.557059249,4,135166.920896
7689261,1.720384464,118492.2782,3.295419867,1.720384464,4,68875.4666271
7689263,0.77385947,6696.124809,1.725644048,0.77385947,4,8652.89194799
